frame,c1,c2,c3
1,-0.7834680606814017,-1.0591650548407094,0.12029203769950157
2,-0.7578916797969982,-1.1840001174205212,0.0420067704725739
3,-0.7526816938850632,-1.2511718823294304,-0.011434654882053419
4,-0.7536631436204565,-1.259888318964617,-0.0013002014501211925
5,-0.82401200885208,-1.2232408258905825,-0.024285955464351482
6,-0.8755713258396955,-1.187657568010365,-0.01841448258616837
7,-0.922101317291877,-1.1030137283603696,0.04300124854651314
8,-0.9428437734862927,-1.0295536385993753,0.09572396048867632
9,-0.9327209960382025,-1.0150083461350654,0.08644771331314495
10,-0.8626019876025373,-1.0898099781658641,0.05544535743177067
11,-0.7748733670499501,-1.1737694107592216,0.029328791585051864
12,-0.7562054854289234,-1.1753908857642374,0.033298311109522256
13,-0.7811240904806469,-1.1520037226522353,-0.040695466155065925
14,-0.7921256160355222,-1.1566479967404821,-0.09551041589354596
15,-0.8167050424816268,-1.1108958808422753,-0.08437837931127462
16,-0.8672081525870149,-1.0465239670271398,-0.024165105602593887
17,-0.9117117475636426,-0.9798025385312925,0.021731215462768134
18,-0.9418023074662937,-0.9708014327999257,-0.02784393179224355
19,-0.9827194694650848,-0.9611465870570018,-0.0656390484479463
20,-0.9843646262722308,-0.955327908141937,-0.13775117516226867
21,-0.9834436031440354,-0.9948017544478854,-0.1058363694251155
22,-0.9663278802096253,-1.031679924742082,-0.10211085588418319
23,-0.9975618218220776,-0.9710355612087752,-0.021953244347379768
24,-1.0367432611098724,-0.897308027264176,-0.04612544213032354
25,-1.084077736787915,-0.8646169087103651,-0.034666063562386246
26,-1.1327443329296911,-0.922363704004763,-0.051841913996299165
27,-1.1492452021775026,-0.952206807728596,-0.03754928135406064
28,-1.147032146562555,-0.931719013970681,-0.04153363172567101
29,-1.1552118840476993,-0.9152226771453064,-0.014835548034408404
30,-1.0814931627034916,-0.9467674054581771,0.039556372490709875
31,-1.0299935558184308,-0.9664825189548535,0.06645026438073004
32,-0.9784217180005833,-0.9578421406142502,0.026029440042400674
33,-0.9435433259263564,-0.984369725373946,-0.01995486467628097
34,-0.8875267661147247,-1.0174173210465929,-0.03969825288724938
35,-0.8193087173516239,-1.0455726809673525,-0.018942494123305002
36,-0.7963402078484945,-1.015485900396107,-0.047030512438717954
37,-0.7716570684012817,-1.0261575842556587,-0.0746128501913031
38,-0.7383224173508588,-1.0698229586217953,-0.07098822945073183
39,-0.7098080427267593,-1.0817388128015446,-0.05699149374784015
40,-0.7085603435983978,-1.049726985432799,-0.028858260643114784
41,-0.7248396681594297,-0.9847706118082403,-0.030185264738398318
42,-0.7402759491016863,-0.9393341826807844,-0.01961485603672406
43,-0.7506918797566529,-0.9128005439010044,0.0492690856685991
44,-0.7586418288190767,-0.898919611935441,0.10982941164118176
45,-0.7887409056467427,-0.836459235018662,0.08388561964580352
46,-0.7904464303645867,-0.7766096821150755,0.013590407346246653
47,-0.783997589605447,-0.7312965903985058,-0.06874296866514178
48,-0.777708641908973,-0.763046102099545,0.01889155979225746
49,-0.7552086221022017,-0.8091952186888101,0.07048416404420278
50,-0.7232876885835471,-0.8474727451420105,0.1203018049298672
51,-0.6848188139610323,-0.8462705738341253,0.09796178593734459
52,-0.6547150759054676,-0.8472781474775043,0.058199499210570695
53,-0.6490143631419333,-0.8315904676202355,0.049252218550888925
54,-0.6515186135919305,-0.7972662940323781,0.025767074128858744
