frame,f1,f2,f3,f4,f5,f6
1,1.61,0.39,0.02,1.13,3.91,1.18
2,2.06,0.48,0.14,1.33,3.83,1.26
3,2.28,0.51,0.19,1.43,3.68,1.21
4,2.28,0.49,0.14,1.39,3.54,1.12
5,2.27,0.45,0.12,1.36,3.46,1.02
6,2.23,0.54,0.11,1.45,3.47,1.06
7,2.18,0.62,0.14,1.58,3.46,1.13
8,2.14,0.72,0.14,1.69,3.46,1.2
9,2.48,0.71,0.11,1.74,3.67,1.27
10,2.79,0.71,0.11,1.77,3.85,1.23
11,3.08,0.74,0.1,1.74,4.05,1.11
12,3.19,0.74,0.11,1.72,4.16,1.18
13,3.23,0.65,0.06,1.86,4.23,1.37
14,3.27,0.54,0.03,2.05,4.26,1.61
15,3.11,0.35,0.0,1.99,4.01,1.51
16,3.12,0.29,0.0,1.83,3.87,1.44
17,3.14,0.23,0.01,1.62,3.77,1.34
18,3.15,0.38,0.01,1.48,3.84,1.3
19,3.12,0.57,0.01,1.34,3.91,1.22
20,3.04,0.74,0.0,1.27,3.9,1.18
21,2.82,0.54,0.04,1.43,3.81,1.26
22,2.64,0.29,0.05,1.64,3.74,1.34
23,2.46,0.08,0.05,1.76,3.65,1.35
24,2.55,0.13,0.02,1.69,3.76,1.25
25,2.56,0.16,0.01,1.58,3.82,1.21
26,2.76,0.27,0.04,1.55,4.15,1.19
27,2.87,0.37,0.06,1.64,4.37,1.2
28,2.99,0.35,0.06,1.72,4.64,1.22
29,2.97,0.24,0.04,1.72,4.64,1.25
30,2.99,0.09,0.05,1.68,4.66,1.26
31,3.0,0.15,0.05,1.67,4.58,1.27
32,3.04,0.22,0.04,1.72,4.53,1.31
33,3.04,0.33,0.0,1.8,4.51,1.3
34,3.21,0.37,0.0,1.88,4.72,1.28
35,3.34,0.43,0.0,1.88,4.89,1.21
36,3.25,0.41,0.0,1.85,4.76,1.2
37,3.06,0.37,0.0,1.79,4.58,1.2
38,2.88,0.28,0.0,1.77,4.4,1.21
39,2.85,0.25,0.0,1.76,4.43,1.22
40,2.92,0.18,0.0,1.79,4.37,1.26
41,3.0,0.11,0.0,1.76,4.32,1.33
42,3.14,0.02,0.0,1.74,4.37,1.35
43,3.04,0.04,0.0,1.69,4.2,1.36
44,3.0,0.06,0.0,1.65,4.08,1.35
45,3.06,0.12,0.03,1.84,4.04,1.48
46,3.11,0.12,0.08,2.19,4.05,1.65
47,3.18,0.16,0.13,2.55,4.09,1.85
48,3.12,0.17,0.1,2.45,4.06,1.7
49,3.13,0.2,0.08,2.2,4.15,1.5
50,3.14,0.23,0.05,1.96,4.2,1.27
51,3.02,0.27,0.05,1.9,4.11,1.26
52,2.94,0.32,0.02,1.84,4.05,1.25
53,2.78,0.42,0.0,1.78,3.98,1.19
54,2.74,0.52,0.0,1.8,3.95,1.17
55,2.71,0.59,0.0,1.81,3.96,1.16
56,2.74,0.56,0.0,1.8,3.98,1.27
57,2.93,0.45,0.0,1.79,4.23,1.29
58,3.19,0.37,0.0,1.69,4.56,1.27
59,3.32,0.39,0.0,1.76,4.75,1.18
60,3.02,0.5,0.0,1.61,4.64,1.01
61,2.66,0.6,0.0,1.54,4.43,0.89
62,2.43,0.63,0.0,1.31,4.38,0.75
63,2.55,0.54,0.0,1.32,4.36,0.75
64,2.63,0.39,0.0,1.34,4.31,0.74
65,2.77,0.35,0.07,1.43,4.32,0.74
66,2.79,0.4,0.09,1.47,4.3,0.75
67,2.86,0.5,0.12,1.51,4.34,0.76
68,2.84,0.67,0.06,1.55,4.4,0.79
69,2.92,0.83,0.11,1.85,4.55,0.92
70,2.99,0.97,0.15,2.07,4.67,1.01
71,3.11,0.89,0.19,2.21,4.74,0.98
72,3.18,0.67,0.16,2.17,4.77,1.05
73,3.22,0.5,0.15,2.3,4.8,1.23
74,3.28,0.41,0.16,2.44,4.86,1.46
75,3.31,0.44,0.16,2.57,4.88,1.53
76,3.29,0.41,0.15,2.6,4.72,1.46
77,3.24,0.41,0.15,2.62,4.55,1.4
78,3.23,0.49,0.12,2.53,4.46,1.28
79,3.28,0.5,0.12,2.44,4.52,1.21
80,3.35,0.49,0.1,2.38,4.61,1.19
81,3.33,0.37,0.12,2.39,4.5,1.18
82,3.28,0.3,0.14,2.39,4.4,1.21
83,3.27,0.24,0.15,2.41,4.38,1.26
84,3.44,0.21,0.15,2.49,4.53,1.29
85,3.61,0.18,0.16,2.48,4.64,1.19
86,3.73,0.12,0.19,2.42,4.68,1.06
87,3.67,0.11,0.21,2.3,4.63,0.98
88,3.71,0.15,0.2,2.36,4.68,1.06
89,3.71,0.13,0.19,2.36,4.67,1.02
90,3.73,0.12,0.18,2.38,4.67,1.0
91,3.81,0.08,0.15,2.13,4.72,0.87
92,3.95,0.11,0.14,1.95,4.85,0.79
93,3.99,0.14,0.1,1.82,4.86,0.78
94,3.85,0.19,0.09,1.88,4.73,0.76
95,3.75,0.22,0.06,1.95,4.6,0.82
96,3.77,0.28,0.04,1.87,4.65,0.75
97,3.78,0.29,0.03,1.75,4.68,0.69
98,3.5,0.35,0.0,1.7,4.28,0.65
99,3.24,0.38,0.0,1.8,3.91,0.72
100,2.99,0.46,0.0,1.9,3.55,0.77
101,3.04,0.47,0.0,1.94,3.68,0.8
102,2.98,0.45,0.0,1.96,3.7,0.8
103,2.99,0.44,0.0,2.01,3.82,0.8
104,3.4,0.44,0.0,1.98,4.25,0.83
105,3.92,0.6,0.06,1.99,4.89,0.82
106,4.28,0.66,0.06,1.94,5.37,0.88
107,4.24,0.76,0.06,1.95,5.45,0.89
108,4.34,0.6,0.09,1.73,5.45,0.79
109,4.51,0.54,0.22,1.59,5.53,0.64
110,4.65,0.35,0.34,1.38,5.47,0.49
111,4.59,0.32,0.35,1.29,5.31,0.49
112,4.51,0.29,0.32,1.18,5.19,0.46
113,4.44,0.27,0.4,1.12,5.15,0.45
114,4.31,0.22,0.47,1.11,5.05,0.45
115,4.17,0.13,0.54,1.1,4.93,0.46
116,4.33,0.14,0.56,1.2,5.08,0.51
117,4.49,0.19,0.53,1.31,5.18,0.67
118,4.51,0.26,0.51,1.55,5.19,0.92
119,4.35,0.29,0.43,1.68,5.02,1.09
120,4.17,0.4,0.43,1.86,4.96,1.13
121,4.06,0.53,0.36,1.98,4.88,1.05
122,3.95,0.68,0.33,2.13,4.81,0.99
123,3.95,0.71,0.36,2.33,4.82,1.01
124,4.01,0.72,0.45,2.45,4.94,1.04
125,4.05,0.69,0.54,2.55,5.01,1.08
126,4.08,0.64,0.43,2.55,5.09,1.06
127,4.11,0.59,0.28,2.53,5.14,1.08
128,4.14,0.53,0.15,2.51,5.21,1.07
129,4.08,0.64,0.08,2.4,5.15,1.18
130,3.94,0.78,0.06,2.22,5.15,1.19
131,4.01,0.83,0.07,2.07,5.29,1.28
132,3.9,0.79,0.07,1.98,5.23,1.21
133,4.12,0.73,0.05,1.89,5.22,1.07
134,4.09,0.72,0.0,1.78,5.06,0.9
135,4.23,0.67,0.0,1.72,5.09,0.72
136,4.1,0.65,0.0,1.76,4.98,0.71
137,4.02,0.62,0.0,1.78,4.88,0.64
138,3.98,0.73,0.0,1.81,4.89,0.7
139,3.95,0.74,0.0,1.84,4.96,0.74
140,3.95,0.73,0.0,1.86,5.02,0.77
141,3.86,0.41,0.0,1.95,4.91,0.9
142,3.74,0.18,0.0,2.03,4.73,0.99
143,3.62,0.0,0.08,2.11,4.54,1.04
144,3.45,0.17,0.08,2.09,4.51,1.0
145,3.32,0.33,0.08,2.1,4.52,0.96
146,3.23,0.41,0.05,2.1,4.5,0.93
147,3.26,0.3,0.12,2.12,4.4,0.87
148,3.4,0.29,0.16,2.02,4.46,0.76
149,3.48,0.39,0.14,1.95,4.54,0.71
150,3.57,0.51,0.09,1.87,4.69,0.67
151,3.5,0.67,0.12,1.88,4.57,0.67
152,3.45,0.77,0.17,1.9,4.52,0.68
153,3.54,0.81,0.15,1.79,4.71,0.78
154,3.73,0.73,0.14,1.8,4.89,0.88
155,3.94,0.69,0.1,1.77,5.06,0.94
156,3.88,0.64,0.08,1.77,5.15,0.9
157,3.84,0.6,0.03,1.64,5.38,0.85
158,3.63,0.55,0.0,1.52,5.41,0.76
159,3.57,0.6,0.0,1.52,5.34,0.7
160,3.51,0.49,0.0,1.5,5.23,0.64
161,3.6,0.46,0.0,1.55,5.33,0.66
162,3.65,0.36,0.0,1.58,5.3,0.68
163,3.54,0.49,0.0,1.73,5.29,0.73
164,3.47,0.55,0.0,1.84,5.27,0.8
165,3.42,0.46,0.02,1.93,5.08,1.01
166,3.48,0.36,0.06,1.92,4.85,1.08
167,3.49,0.24,0.11,1.9,4.56,1.17
168,3.46,0.27,0.09,1.91,4.54,1.23
169,3.51,0.29,0.05,1.91,4.66,1.33
170,3.52,0.32,0.0,1.92,4.75,1.43
171,3.65,0.29,0.0,1.93,4.85,1.36
172,3.67,0.25,0.01,1.95,4.84,1.33
173,3.59,0.24,0.01,1.9,4.85,1.23
174,3.48,0.27,0.0,1.88,4.81,1.2
175,3.41,0.27,0.0,1.83,4.84,1.16
176,3.34,0.33,0.02,1.86,4.8,1.2
177,3.33,0.43,0.03,2.04,4.74,1.34
178,3.25,0.53,0.03,2.22,4.62,1.47
179,3.16,0.59,0.01,2.42,4.41,1.59
180,3.11,0.42,0.0,2.28,4.28,1.46
181,3.1,0.23,0.0,2.22,4.18,1.34
182,3.2,0.0,0.0,2.13,4.29,1.23
183,3.15,0.02,0.0,2.22,4.25,1.25
184,3.1,0.05,0.0,2.24,4.24,1.31
185,3.14,0.19,0.0,2.21,4.29,1.25
186,3.21,0.29,0.0,2.15,4.37,1.21
187,3.22,0.4,0.0,2.1,4.39,1.11
188,3.11,0.34,0.0,2.1,4.37,1.16
189,2.96,0.37,0.05,1.89,4.38,1.01
190,2.84,0.33,0.1,1.69,4.38,0.88
191,2.93,0.44,0.1,1.61,4.58,0.78
192,3.0,0.4,0.04,1.68,4.86,0.92
193,3.06,0.53,0.02,1.77,5.12,1.05
194,2.99,0.62,0.04,1.76,5.15,1.15
195,2.98,0.71,0.07,1.76,5.13,1.16
196,2.98,0.71,0.06,1.8,5.06,1.19
197,2.97,0.64,0.04,1.84,5.03,1.24
198,2.83,0.5,0.01,1.97,4.83,1.28
199,2.69,0.35,0.02,2.05,4.69,1.25
200,2.58,0.22,0.02,2.15,4.55,1.21
201,2.66,0.36,0.05,2.22,4.64,1.28
202,2.72,0.45,0.04,2.26,4.72,1.3
203,2.83,0.51,0.06,2.28,4.85,1.34
204,2.83,0.36,0.02,2.18,4.74,1.21
205,2.78,0.23,0.02,2.18,4.64,1.09
206,2.66,0.07,0.0,2.18,4.45,0.97
207,2.59,0.02,0.0,2.25,4.41,0.95
208,2.6,0.02,0.0,2.3,4.43,1.02
209,2.63,0.01,0.0,2.33,4.47,1.09
210,2.65,0.01,0.0,2.34,4.5,1.15
211,2.72,0.03,0.0,2.28,4.46,1.13
212,2.76,0.04,0.0,2.2,4.41,1.08
213,2.85,0.17,0.0,1.93,4.49,1.04
214,2.95,0.23,0.0,1.7,4.69,1.04
215,3.05,0.32,0.0,1.5,4.89,1.06
216,3.4,0.36,0.14,1.32,5.25,1.04
217,3.67,0.41,0.29,1.15,5.48,1.0
218,4.01,0.42,0.37,1.07,5.81,0.94
219,4.09,0.37,0.29,1.17,5.87,0.92
220,4.2,0.34,0.19,1.29,5.99,0.87
221,4.07,0.35,0.12,1.39,5.84,0.85
222,3.82,0.36,0.06,1.49,5.59,0.84
223,3.55,0.38,0.01,1.55,5.38,0.83
224,3.56,0.3,0.03,1.59,5.2,0.91
225,3.68,0.24,0.03,1.66,5.27,0.89
226,3.71,0.19,0.03,1.71,5.21,0.78
227,3.6,0.19,0.0,1.73,5.21,0.68
228,3.37,0.13,0.1,1.5,5.01,0.56
229,3.2,0.05,0.24,1.34,4.93,0.58
230,3.19,0.2,0.26,1.26,4.95,0.67
231,3.25,0.36,0.19,1.45,5.01,0.91
232,3.32,0.49,0.09,1.63,5.04,1.08
233,3.27,0.53,0.07,1.66,4.88,0.95
234,3.2,0.57,0.03,1.65,4.66,0.79
235,3.15,0.62,0.0,1.61,4.48,0.65
236,3.42,0.53,0.0,1.7,4.9,0.75
237,3.61,0.34,0.0,1.94,5.21,0.97
238,3.88,0.2,0.03,2.19,5.62,1.2
239,3.84,0.16,0.03,2.32,5.56,1.21
240,3.73,0.18,0.03,2.12,5.44,0.96
241,3.3,0.19,0.0,1.93,5.03,0.87
242,2.93,0.15,0.0,1.77,4.66,0.91
243,2.63,0.16,0.0,1.68,4.4,0.93
244,2.67,0.12,0.0,1.53,4.41,0.83
245,2.67,0.1,0.0,1.38,4.37,0.72
246,2.64,0.11,0.0,1.23,4.35,0.59
247,2.51,0.12,0.0,1.12,4.22,0.43
248,2.42,0.14,0.0,1.02,4.15,0.29
249,2.4,0.11,0.02,1.15,3.96,0.54
250,2.4,0.1,0.02,1.29,3.76,0.81
251,2.38,0.08,0.02,1.37,3.6,0.98
252,2.31,0.06,0.0,1.47,3.69,1.11
253,2.28,0.09,0.05,1.55,3.78,1.15
254,2.27,0.11,0.07,1.66,3.81,1.25
255,2.24,0.13,0.07,1.67,3.79,1.1
256,2.19,0.11,0.02,1.66,3.84,0.98
257,2.08,0.09,0.0,1.65,3.83,0.93
258,2.17,0.07,0.0,1.77,3.79,0.99
259,2.3,0.02,0.0,1.9,3.86,1.05
260,2.44,0.0,0.01,2.05,3.95,1.11
