w0,w1,w2,isc
0.14622138283702737,0.4349235370759113,-0.023549577589091143,0.16032715723944585
-0.03544808956730116,0.11528921550807666,0.012032567117396812,-0.11537350879457321
0.28877801321757895,0.11096021864609822,-0.2786117224792951,-0.10386084572948527
0.09505277098407852,0.19014277484761236,-0.1960735371203524,0.08511530219635903
-0.19799140651593639,0.21215872321105245,0.22740532082238393,-0.046286645429246376
-0.23464352769632837,-0.0018016638908204454,-0.35610882517815984,0.059323376459923555
-0.22592571423554847,-0.6856458792289266,0.7316269185984375,0.04829296971445992
0.3649995002017649,0.0685894961748477,-0.14201236285052915,-0.0331624773394106
0.5190378539494407,0.03585906870346871,0.1617434261480506,0.03727909389635572
-0.253498941295167,-0.3040379958045704,-0.1412804245451433,0.032364179595492766
0.2722628193082254,-0.07875618530230727,-0.010704034223323446,-0.023403959696750423
0.08324297022452348,0.10105757159025255,-0.12622375115121104,-0.023923227393532913
-0.15663768474049175,0.17236217453292146,0.09108164434065373,-0.012896403548347745
-0.1782871279322276,-0.18172669964037816,0.08830924156125608,-0.0014813447791048036
-0.32699003850491326,-0.1330897790358886,-0.22485728357065607,0.009378975365674875
0.11793579770493165,0.050036114412947384,0.07395588004302196,0.018235737452053445
0.12057479191228944,-0.19016873670039708,0.12233728834702175,0.01713594674728687
