frame,f1,f2,f3,f4,f5,f6
1,0.53,0.89,0.47,1.89,0.0,1.04
2,0.44,0.52,0.16,2.19,0.01,1.16
3,0.4,0.3,0.01,2.36,0.01,1.23
4,0.39,0.3,0.03,2.42,0.0,1.21
5,0.35,0.39,0.05,2.48,0.0,1.25
6,0.34,0.5,0.04,2.46,0.0,1.22
7,0.34,0.53,0.06,2.42,0.0,1.17
8,0.37,0.46,0.04,2.41,0.0,1.13
9,0.37,0.45,0.17,2.4,0.0,1.11
10,0.38,0.61,0.16,2.28,0.0,1.08
11,0.4,0.73,0.29,2.01,0.0,0.94
12,0.35,0.86,0.22,1.86,0.0,0.91
13,0.27,0.88,0.31,1.84,0.04,0.94
14,0.21,0.92,0.27,1.95,0.14,1.03
15,0.17,0.85,0.31,2.12,0.22,1.03
16,0.23,0.74,0.34,2.09,0.21,1.0
17,0.26,0.66,0.35,2.0,0.14,0.95
18,0.33,0.64,0.39,1.87,0.1,0.93
19,0.33,0.59,0.45,1.89,0.07,0.97
20,0.36,0.52,0.38,1.88,0.05,1.03
21,0.45,0.43,0.31,1.72,0.01,1.01
22,0.58,0.39,0.36,1.86,0.0,1.07
23,0.69,0.42,0.54,2.18,0.0,1.16
24,0.71,0.45,0.73,2.8,0.0,1.38
25,0.71,0.39,0.74,3.03,0.0,1.4
26,0.65,0.29,0.79,3.24,0.0,1.48
27,0.66,0.22,0.83,3.07,0.0,1.38
28,0.68,0.22,0.87,3.03,0.0,1.37
29,0.7,0.18,0.76,2.85,0.0,1.3
30,0.65,0.11,0.62,2.72,0.0,1.31
31,0.58,0.04,0.48,2.55,0.0,1.34
32,0.53,0.08,0.44,2.48,0.0,1.33
33,0.57,0.14,0.37,2.43,0.0,1.38
34,0.61,0.27,0.27,2.34,0.0,1.37
35,0.59,0.27,0.2,2.17,0.0,1.36
36,0.51,0.43,0.11,1.93,0.02,1.25
37,0.41,0.46,0.1,1.82,0.02,1.23
38,0.36,0.54,0.13,1.69,0.02,1.18
39,0.34,0.41,0.15,1.72,0.01,1.21
40,0.39,0.36,0.11,1.69,0.04,1.23
41,0.46,0.23,0.02,1.65,0.05,1.21
42,0.5,0.17,0.0,1.53,0.07,1.13
43,0.5,0.1,0.1,1.41,0.06,1.06
44,0.48,0.11,0.16,1.37,0.08,1.04
45,0.5,0.12,0.17,1.36,0.1,1.07
46,0.53,0.19,0.14,1.37,0.15,1.06
47,0.56,0.28,0.2,1.31,0.17,1.04
48,0.56,0.38,0.67,1.15,0.19,0.92
49,0.65,0.42,1.14,0.7,0.12,0.58
50,0.73,0.4,1.63,0.37,0.07,0.25
51,0.81,0.35,1.76,0.14,0.0,0.07
52,0.8,0.32,1.85,0.2,0.0,0.19
53,0.79,0.33,1.82,0.18,0.0,0.26
