frame,f1,f2,f3,f4,f5,f6
1,1.43,0.0,1.11,1.74,0.4,1.31
2,1.59,0.0,1.03,2.25,0.41,1.46
3,1.8,0.0,0.98,2.32,0.37,1.51
4,2.08,0.0,0.97,2.16,0.32,1.6
5,2.32,0.0,1.26,2.19,0.32,1.74
6,2.46,0.0,1.69,2.4,0.35,1.96
7,2.41,0.0,2.04,2.45,0.32,1.86
8,2.33,0.0,2.39,2.3,0.26,1.7
9,2.32,0.0,2.14,2.25,0.36,1.54
10,2.37,0.0,1.81,2.24,0.52,1.66
11,2.43,0.0,1.05,2.24,0.72,1.82
12,2.35,0.0,0.61,2.22,0.76,1.88
13,2.47,0.0,0.18,2.39,0.89,1.91
14,2.49,0.0,0.41,2.38,0.96,1.8
15,2.51,0.0,0.41,2.17,0.97,1.7
16,2.13,0.08,0.39,2.2,0.94,1.74
17,1.86,0.17,0.08,2.1,1.01,1.76
18,1.67,0.31,0.1,2.46,1.18,1.88
19,1.76,0.31,0.1,2.75,1.28,1.87
20,1.88,0.29,0.07,3.13,1.23,2.11
21,2.04,0.21,0.01,3.15,1.32,2.19
22,2.33,0.17,0.08,2.91,1.48,2.19
23,2.49,0.1,0.07,2.82,1.55,1.87
24,2.68,0.04,0.11,2.61,1.38,1.78
25,2.7,0.0,0.14,2.58,1.16,1.76
26,2.78,0.0,0.3,2.61,1.04,1.97
27,2.84,0.0,0.54,2.91,1.08,2.2
28,2.85,0.0,0.67,3.2,1.17,2.4
29,2.81,0.08,0.86,3.19,1.27,2.47
30,2.73,0.2,0.96,3.14,1.31,2.53
31,2.48,0.3,1.07,3.13,1.35,2.66
32,2.28,0.31,1.03,3.27,1.43,2.66
33,2.1,0.35,1.06,3.08,1.41,2.7
34,2.09,0.24,0.96,2.72,1.41,2.51
35,2.38,0.21,0.94,2.35,1.64,2.22
36,2.59,0.05,0.91,2.21,1.84,1.7
37,2.86,0.05,1.0,1.96,2.02,1.27
38,2.86,0.0,1.11,1.61,2.02,1.02
39,3.08,0.0,1.12,1.39,2.19,0.96
40,3.34,0.0,0.99,1.19,2.56,1.07
41,3.54,0.0,0.92,1.16,2.64,1.14
42,3.83,0.0,0.97,1.04,2.82,1.16
43,3.95,0.0,1.21,1.25,2.86,1.14
44,4.11,0.0,1.25,1.42,2.94,1.26
45,4.12,0.0,1.2,1.47,2.94,1.32
46,4.16,0.0,1.17,1.31,2.78,1.32
47,4.33,0.0,1.11,1.37,2.88,1.4
48,3.93,0.0,1.05,1.5,2.49,1.09
49,3.75,0.0,0.92,1.65,2.22,0.91
50,3.44,0.0,0.94,1.65,1.77,0.68
51,3.75,0.0,1.17,1.83,1.74,0.94
52,3.92,0.0,1.39,1.98,1.72,1.1
53,4.3,0.0,1.82,2.19,1.83,1.25
54,4.57,0.0,2.05,2.29,1.85,1.37
55,4.82,0.0,2.64,2.46,1.86,1.55
56,4.9,0.0,2.91,2.58,1.84,1.99
57,4.85,0.0,3.09,2.74,1.82,2.44
58,4.77,0.0,2.9,2.87,1.78,2.74
59,4.84,0.0,2.6,2.9,1.83,2.95
60,4.94,0.0,2.43,2.86,1.96,2.75
61,5.16,0.0,2.2,2.74,2.12,2.44
62,4.88,0.0,2.03,2.54,2.02,2.02
63,4.72,0.0,1.86,2.44,1.97,1.81
64,4.31,0.0,1.68,2.47,1.85,1.81
65,4.22,0.0,1.66,2.61,2.04,1.74
66,4.07,0.0,1.52,2.41,2.15,1.79
67,4.23,0.0,1.55,2.24,2.48,1.79
68,4.32,0.0,1.59,2.11,2.7,1.73
69,4.35,0.0,1.64,2.19,2.8,1.76
70,4.0,0.0,1.75,2.36,2.5,1.73
71,3.75,0.0,1.96,2.41,1.99,1.73
72,3.43,0.01,2.07,2.27,1.76,1.51
73,3.45,0.01,2.21,2.26,1.89,1.56
74,3.54,0.01,1.99,2.27,2.21,1.65
75,3.7,0.0,1.84,2.58,2.18,1.85
76,3.74,0.0,1.67,2.51,2.08,1.75
77,4.02,0.0,1.63,2.36,2.01,1.59
78,4.41,0.0,1.75,2.37,2.25,1.58
79,4.91,0.0,1.9,2.6,2.38,1.67
80,5.13,0.0,1.9,2.95,2.45,1.77
81,5.41,0.0,2.02,3.07,2.58,1.79
82,5.52,0.0,1.99,3.19,2.67,2.0
83,5.5,0.0,2.12,3.09,2.66,2.11
84,5.31,0.0,1.94,2.83,2.26,2.19
85,5.39,0.0,2.19,2.42,2.03,2.13
86,5.48,0.0,2.29,2.24,2.0,2.07
87,5.81,0.0,2.6,2.33,2.29,1.95
88,5.83,0.0,2.42,2.49,2.47,1.82
89,5.85,0.0,2.3,2.74,2.47,1.78
90,5.88,0.0,1.94,2.8,2.53,1.69
91,5.84,0.0,1.65,2.91,2.58,1.63
92,5.78,0.0,1.2,2.92,2.55,1.7
93,5.63,0.0,1.01,2.81,2.48,1.63
94,5.59,0.0,0.77,2.68,2.51,1.57
95,5.89,0.0,0.99,2.52,2.66,1.57
96,5.93,0.0,1.12,2.48,2.54,1.71
97,5.77,0.0,1.32,2.45,2.07,1.66
98,5.48,0.0,1.13,2.41,1.79,1.45
99,5.34,0.0,0.98,2.43,1.57,1.4
100,5.6,0.0,0.86,2.37,1.7,1.44
101,5.59,0.0,0.92,2.44,1.73,1.67
102,5.81,0.0,1.14,2.4,1.95,1.71
103,5.77,0.0,1.77,2.36,2.24,1.67
104,5.97,0.0,2.15,2.25,2.78,1.46
105,6.03,0.0,2.47,2.15,3.18,1.36
106,6.06,0.0,2.31,2.12,3.55,1.47
107,5.87,0.0,2.43,2.17,3.65,1.75
108,5.85,0.0,2.41,2.62,3.97,2.19
109,5.73,0.0,2.42,3.06,4.06,2.61
110,5.73,0.0,2.15,3.27,4.19,2.71
111,5.56,0.0,1.88,3.22,4.09,2.7
112,5.47,0.0,1.64,3.05,4.13,2.58
113,5.47,0.0,1.58,3.05,4.1,2.62
114,5.36,0.0,1.58,3.11,4.06,2.63
115,5.28,0.0,1.62,3.31,3.75,2.8
116,5.22,0.0,1.72,3.41,3.49,2.88
117,5.26,0.0,1.89,3.36,3.26,2.84
118,5.37,0.0,2.27,3.21,3.28,2.58
119,5.42,0.0,2.7,2.86,3.26,2.26
120,5.4,0.0,2.98,2.58,3.18,2.12
121,5.29,0.0,3.05,2.51,3.08,2.22
122,5.24,0.0,2.88,2.52,3.09,2.47
123,5.11,0.0,2.87,2.53,2.97,2.45
124,5.09,0.0,2.79,2.23,2.9,2.3
125,4.89,0.0,2.79,2.09,2.54,2.04
126,4.81,0.0,3.01,2.02,2.25,1.89
127,4.7,0.0,3.1,2.08,1.94,1.63
128,4.61,0.0,3.09,2.14,1.77,1.47
129,4.6,0.0,2.62,1.95,1.71,1.28
130,4.6,0.0,2.29,1.84,1.79,1.33
131,4.68,0.0,2.15,1.6,1.76,1.37
132,4.74,0.0,2.2,1.74,1.89,1.48
133,4.85,0.0,2.24,1.68,1.99,1.5
134,4.74,0.0,2.21,1.77,2.0,1.41
135,4.79,0.0,2.06,1.72,2.02,1.33
136,4.91,0.0,2.0,1.79,2.11,1.29
137,5.12,0.0,1.81,1.91,2.37,1.29
138,5.26,0.0,1.6,1.89,2.55,1.35
139,5.38,0.0,1.34,2.09,2.73,1.46
140,5.38,0.0,1.29,2.22,2.79,1.56
141,5.34,0.0,1.46,2.37,2.88,1.61
142,5.16,0.0,1.5,2.38,2.73,1.44
143,5.3,0.0,1.47,2.41,2.88,1.4
144,5.16,0.0,1.39,2.57,2.65,1.2
145,5.02,0.0,1.35,2.55,2.42,1.15
146,4.76,0.0,1.38,2.5,2.02,1.04
147,4.88,0.0,1.33,2.41,1.94,1.21
148,4.95,0.0,1.37,2.45,2.11,1.35
149,5.1,0.0,1.37,2.61,2.26,1.51
150,5.18,0.0,1.37,2.73,2.48,1.44
151,5.06,0.0,1.38,3.05,2.3,1.62
152,5.02,0.0,1.53,3.11,2.22,1.76
153,5.0,0.0,1.61,3.06,2.14,1.95
154,4.92,0.0,1.66,2.91,2.05,1.85
155,4.95,0.0,1.55,2.92,2.17,1.77
156,4.54,0.0,1.34,3.05,1.83,1.81
157,4.29,0.0,1.15,2.98,1.7,1.83
158,3.8,0.0,1.01,3.11,1.26,1.97
159,3.66,0.0,1.06,3.1,1.25,2.04
160,3.69,0.0,1.28,3.11,1.28,2.07
161,3.63,0.0,1.33,2.99,1.28,2.01
162,3.53,0.0,1.36,2.97,1.23,1.88
163,3.32,0.0,1.05,2.99,1.23,2.0
164,3.2,0.0,1.01,2.87,1.42,2.16
165,3.26,0.0,1.08,2.61,1.77,2.29
166,3.32,0.0,1.35,2.24,1.87,2.13
167,3.31,0.02,1.39,1.94,1.79,1.96
168,2.92,0.03,1.35,1.82,1.32,1.76
169,2.49,0.1,1.21,1.89,1.11,1.66
170,2.21,0.13,1.09,1.75,0.89,1.64
171,2.24,0.11,0.97,1.74,1.19,1.66
172,2.2,0.13,0.73,1.76,1.22,1.84
173,2.39,0.12,0.8,1.93,1.63,1.73
174,2.33,0.12,0.6,2.04,1.67,1.79
175,2.47,0.04,0.77,2.13,1.94,1.71
176,2.18,0.0,0.63,2.13,1.89,1.62
177,1.73,0.0,0.65,2.23,1.79,1.41
178,1.14,0.0,0.38,2.08,1.61,1.24
179,0.67,0.0,0.18,2.05,1.4,1.27
180,0.64,0.0,0.04,1.85,1.29,1.27
181,0.65,0.0,0.0,1.93,1.2,1.11
182,0.76,0.0,0.0,1.85,1.23,1.07
183,0.73,0.0,0.0,1.89,1.25,1.09
184,0.71,0.0,0.0,1.92,1.21,1.38
185,0.71,0.0,0.0,2.0,1.13,1.4
186,0.79,0.0,0.0,1.92,1.15,1.38
187,1.03,0.0,0.0,1.96,1.23,1.31
188,1.21,0.0,0.0,1.99,1.32,1.43
189,1.02,0.04,0.0,2.25,1.15,1.6
190,0.74,0.04,0.0,2.45,0.86,1.69
191,0.52,0.07,0.0,2.7,0.65,1.85
192,0.52,0.15,0.0,2.57,0.73,1.74
193,0.46,0.19,0.0,2.33,0.91,1.77
194,0.31,0.18,0.0,2.1,0.96,1.65
195,0.29,0.07,0.0,1.97,1.05,1.68
196,0.29,0.03,0.0,1.84,1.05,1.52
197,0.36,0.0,0.0,1.68,1.03,1.32
198,0.42,0.03,0.0,1.47,0.94,1.06
199,0.54,0.03,0.18,1.58,0.96,1.31
200,0.79,0.03,0.45,1.64,1.03,1.49
201,0.92,0.07,0.87,1.69,1.01,1.51
202,0.97,0.06,1.12,1.42,1.02,1.17
203,0.9,0.07,1.32,1.29,1.04,0.9
204,0.8,0.03,1.01,1.11,1.15,0.7
205,0.75,0.07,0.89,0.9,1.24,0.45
206,0.71,0.07,0.97,0.56,1.27,0.38
207,0.8,0.04,1.42,0.36,1.25,0.44
208,0.84,0.07,1.69,0.25,1.27,0.4
209,0.74,0.17,1.83,0.24,1.34,0.28
210,0.65,0.22,1.51,0.44,1.38,0.46
211,0.51,0.25,0.96,0.73,1.35,0.84
212,0.41,0.22,0.27,1.05,1.27,1.15
213,0.29,0.33,0.09,1.18,1.27,1.01
214,0.39,0.23,0.33,1.11,1.26,0.75
215,0.49,0.3,0.54,1.07,1.28,0.6
216,0.69,0.16,0.66,0.99,1.2,0.8
217,0.79,0.25,0.71,0.93,1.14,0.92
218,0.96,0.17,0.89,0.75,1.12,0.89
219,1.08,0.24,0.93,0.64,1.2,0.71
220,1.09,0.26,0.93,0.6,1.21,0.69
221,1.08,0.3,0.92,0.66,1.15,0.77
222,1.02,0.36,0.99,0.69,1.08,0.84
223,1.03,0.33,0.87,0.8,1.07,0.97
224,1.07,0.27,0.78,0.8,1.09,1.0
225,1.1,0.19,0.68,0.88,1.12,1.04
226,1.15,0.15,0.81,0.83,1.18,0.93
227,1.16,0.21,0.92,0.78,1.21,0.99
228,1.08,0.2,0.97,0.7,1.12,1.01
229,0.95,0.21,0.79,0.69,1.0,1.11
230,0.86,0.24,0.68,0.71,0.88,1.2
231,0.76,0.41,0.58,0.76,0.88,1.25
232,0.65,0.56,0.71,0.64,0.79,1.05
233,0.41,0.66,0.62,0.46,0.83,0.66
234,0.19,0.77,0.49,0.42,0.83,0.54
235,0.03,0.96,0.22,0.95,0.91,1.2
236,0.0,1.3,0.4,1.64,0.89,1.94
237,0.0,1.52,0.85,2.24,0.78,2.69
238,0.0,1.78,1.42,2.38,0.64,2.57
239,0.0,1.9,1.54,2.5,0.45,2.23
240,0.0,2.29,1.91,2.65,0.43,1.81
241,0.0,2.48,2.13,3.11,0.4,1.86
242,0.0,2.65,2.42,3.56,0.39,2.0
243,0.0,2.63,2.14,3.98,0.25,2.27
244,0.0,2.69,2.06,4.03,0.17,2.07
245,0.0,2.7,2.02,4.05,0.07,2.14
246,0.0,2.65,2.47,4.0,0.04,1.93
247,0.02,2.42,2.24,4.07,0.0,2.14
248,0.06,2.09,2.24,4.13,0.0,2.38
249,0.13,1.84,1.96,4.1,0.04,2.58
250,0.15,1.8,2.25,4.04,0.2,2.77
251,0.17,2.01,2.28,3.89,0.33,2.41
252,0.1,2.08,2.66,3.82,0.44,2.0
253,0.07,2.19,2.88,3.8,0.46,1.51
254,0.0,2.11,3.29,3.82,0.53,1.38
255,0.01,2.17,3.25,3.77,0.51,1.32
256,0.07,2.14,3.39,3.63,0.52,1.21
257,0.18,2.22,3.2,3.58,0.46,1.15
258,0.36,2.29,3.61,3.52,0.41,1.17
259,0.48,2.42,3.83,3.55,0.31,1.45
260,0.47,2.56,4.01,3.49,0.34,1.49
261,0.43,2.58,3.62,3.48,0.4,1.43
262,0.37,2.51,3.76,3.5,0.48,1.17
263,0.4,2.42,3.99,3.69,0.46,1.32
264,0.47,2.69,4.28,4.05,0.51,1.43
265,0.71,2.85,4.18,4.15,0.5,1.51
266,0.98,3.06,3.99,4.14,0.56,1.5
267,1.07,2.99,4.31,4.06,0.49,1.6
268,1.02,3.19,4.5,4.1,0.52,1.6
269,0.91,3.2,4.47,4.15,0.53,1.52
270,0.92,3.24,3.95,4.23,0.61,1.61
271,0.97,3.03,3.83,4.11,0.6,1.6
272,1.0,2.95,3.99,3.88,0.64,1.79
273,1.02,2.89,4.44,3.67,0.8,1.64
274,0.93,3.08,4.54,3.69,0.96,1.64
275,0.89,3.28,4.71,3.69,1.07,1.5
