w0,w1,w2,isc
0.1763420306697252,0.1724923878408102,0.061864511955199875,0.36948029539254956
-0.16213004957928745,-0.11191599515894259,-0.14170490400433078,-0.144612176019258
-0.1489809788095269,-0.4339990521848672,-0.020947354121622005,0.11908943857223278
0.013672367586264778,0.07861389159524419,-0.18499702103402704,0.09991580776296297
0.5951864859020435,0.5714116661426141,0.47118392906285766,-0.11120752483415319
-0.2981043425373071,0.45181807116173134,-0.2263251571423533,-0.10466123555358925
0.47207213690848787,-0.10065763270983029,-0.08677028362231733,0.05620993715035078
-0.2817752412343531,0.3011226820421703,-0.5192475115823727,-0.06674633016500789
-0.35483355206340583,-0.029728152522301834,-0.11904067188977528,0.03786517309758288
-0.06642399007440294,0.14247727742460134,0.2597286412186938,-0.04974678962553064
-0.09420907668617426,-0.12354739074704021,0.19494113360468648,-0.038692054322538465
0.010477820036279334,0.04053114935290628,0.19167924639018863,-0.032530200750904334
0.1289619490398441,-0.06431160795122123,0.03375595547006784,-0.025550587775449964
-0.07738863044231002,-0.2521023298575631,0.3388358073152383,0.022839089987851974
0.056118589915910476,-0.11180822552398004,0.3129808735025867,0.0028342394247439944
-0.06972789930054038,-0.0033535325287286665,-0.07748823045725049,-0.00626659702134674
-0.07026334062061634,-0.11590518558344809,-0.12149951090818127,0.014983032910892561
