frame,f1,f2,f3,f4,f5,f6
1,3.6,0.0,2.21,1.03,3.47,1.26
2,3.21,0.0,2.2,1.14,2.96,1.6
3,3.1,0.0,2.17,1.1,2.68,1.7
4,3.26,0.0,2.19,0.99,2.84,1.69
5,3.4,0.11,2.42,0.95,2.96,1.75
6,3.64,0.29,2.81,0.87,3.37,1.69
7,3.74,0.29,3.17,0.7,3.46,1.44
8,3.81,0.18,3.4,0.44,3.48,1.21
9,3.67,0.02,3.32,0.27,3.25,1.06
10,3.63,0.02,3.24,0.13,3.26,1.11
11,3.5,0.01,3.33,0.34,3.3,1.11
12,3.37,0.0,3.63,0.56,3.04,1.17
13,3.19,0.0,3.89,0.81,2.72,1.2
14,3.2,0.0,3.96,0.77,2.39,1.07
15,3.16,0.0,3.97,0.75,2.37,0.97
16,3.29,0.0,3.82,0.82,2.42,0.79
17,3.29,0.0,3.33,0.96,2.3,0.92
18,3.36,0.0,2.84,1.0,2.18,0.98
19,3.09,0.0,2.4,1.11,1.99,1.1
20,2.96,0.0,2.37,1.25,2.01,1.16
21,2.73,0.0,2.29,1.32,2.1,1.05
22,2.75,0.0,2.33,1.23,2.29,0.96
23,2.74,0.0,2.37,1.16,2.43,0.81
24,2.54,0.0,2.3,1.5,2.25,0.81
25,2.26,0.0,2.1,1.8,1.95,0.76
26,2.04,0.0,1.79,2.06,1.81,0.72
27,2.1,0.0,1.61,2.04,1.91,0.73
28,2.04,0.0,1.34,2.0,2.0,0.69
29,1.96,0.0,1.17,1.92,1.99,0.63
30,1.9,0.0,0.94,1.88,2.02,0.56
31,1.86,0.0,0.96,1.95,1.92,0.64
32,1.88,0.0,0.94,2.07,1.95,0.74
33,1.86,0.0,1.05,2.07,2.01,0.81
34,1.88,0.0,1.02,2.04,2.16,0.8
35,1.82,0.0,1.1,1.93,2.23,0.8
36,1.96,0.0,1.12,2.15,2.25,0.84
37,2.22,0.0,1.24,2.3,2.37,0.84
38,2.39,0.0,1.22,2.51,2.4,0.87
39,2.36,0.0,1.31,2.37,2.49,0.85
40,2.18,0.0,1.39,2.2,2.43,0.82
41,2.2,0.04,1.4,2.08,2.58,0.83
42,2.22,0.1,1.28,2.15,2.65,0.85
43,2.26,0.1,1.13,2.26,2.64,0.94
44,2.24,0.06,1.22,2.22,2.53,0.91
45,2.23,0.0,1.3,2.11,2.46,0.88
46,2.05,0.0,1.31,2.01,2.44,0.8
47,1.9,0.0,1.26,1.97,2.45,0.8
48,1.63,0.0,1.27,2.03,2.29,0.82
49,1.48,0.0,1.2,1.94,2.1,0.78
50,1.3,0.0,1.14,1.86,1.88,0.76
51,1.48,0.0,1.06,1.79,2.0,0.68
52,1.67,0.0,1.11,1.85,2.14,0.66
53,2.03,0.08,1.18,1.91,2.64,0.62
54,2.09,0.17,1.25,1.85,2.87,0.58
55,2.2,0.17,1.16,1.78,3.16,0.64
56,2.0,0.09,0.99,1.74,2.96,0.74
57,1.92,0.0,0.84,1.72,2.91,0.87
58,1.83,0.0,0.85,1.68,2.77,0.9
59,2.09,0.0,0.89,1.77,3.03,0.91
60,2.19,0.0,0.8,1.95,3.05,0.99
61,2.11,0.0,0.84,2.06,2.98,1.02
62,1.91,0.0,0.81,2.07,2.72,1.06
63,1.7,0.0,0.89,2.05,2.56,1.05
64,1.83,0.02,0.83,1.97,2.73,1.02
65,1.81,0.06,0.74,1.87,2.72,0.99
66,1.68,0.06,0.75,1.79,2.71,0.92
67,1.5,0.11,0.69,1.89,2.56,1.08
68,1.38,0.22,0.77,1.99,2.56,1.22
69,1.47,0.25,0.83,1.97,2.52,1.31
70,1.46,0.23,1.02,1.9,2.4,1.31
71,1.45,0.08,1.06,1.8,2.26,1.29
72,1.33,0.05,1.15,1.81,2.16,1.28
73,1.26,0.0,1.26,1.88,2.08,1.2
74,1.24,0.0,1.33,1.84,1.89,1.12
75,1.32,0.0,1.32,1.82,1.8,1.12
76,1.41,0.0,1.32,1.6,1.76,1.13
77,1.44,0.0,1.49,1.52,1.82,1.14
78,1.45,0.0,1.59,1.45,1.83,1.06
79,1.38,0.0,1.38,1.51,2.0,0.98
80,1.34,0.0,1.1,1.5,2.14,0.9
81,1.27,0.0,0.9,1.53,2.08,0.93
82,1.24,0.0,0.96,1.55,1.88,0.95
83,1.18,0.0,1.01,1.59,1.73,1.0
84,1.33,0.0,0.98,1.66,2.05,1.21
85,1.49,0.0,0.92,1.72,2.35,1.4
86,1.57,0.0,1.12,1.67,2.52,1.47
87,1.56,0.0,1.34,1.5,2.48,1.34
88,1.43,0.0,1.61,1.36,2.33,1.22
89,1.62,0.0,1.41,1.42,2.54,1.39
90,1.74,0.0,1.3,1.52,2.72,1.47
91,1.76,0.0,1.17,1.62,2.73,1.46
92,1.53,0.0,1.2,1.58,2.45,1.21
93,1.34,0.0,1.17,1.56,2.19,1.07
94,1.5,0.0,1.13,1.59,2.41,1.06
95,1.66,0.0,1.16,1.68,2.69,1.12
96,1.51,0.0,1.18,1.73,2.79,1.08
97,1.17,0.0,1.22,1.82,2.58,1.09
98,0.8,0.0,1.23,1.71,2.38,0.98
99,0.75,0.0,1.25,1.65,2.38,0.98
100,0.7,0.0,1.27,1.51,2.42,0.88
101,0.76,0.0,1.24,1.59,2.45,0.92
102,0.82,0.0,1.21,1.66,2.48,0.93
103,0.8,0.0,1.17,1.66,2.38,0.84
104,0.75,0.0,1.18,1.58,2.32,0.73
105,0.66,0.0,1.19,1.49,2.23,0.59
106,0.69,0.0,1.3,1.53,2.3,0.64
107,0.69,0.0,1.42,1.56,2.32,0.67
108,0.67,0.0,1.4,1.63,2.32,0.77
109,0.63,0.0,1.25,1.58,2.28,0.74
110,0.61,0.0,1.11,1.54,2.27,0.74
111,0.56,0.0,1.06,1.5,2.23,0.7
112,0.53,0.0,1.0,1.54,2.21,0.71
113,0.51,0.0,0.93,1.57,2.2,0.73
114,0.52,0.0,1.05,1.57,2.18,0.84
115,0.59,0.0,1.29,1.51,2.1,0.85
116,0.65,0.0,1.46,1.52,2.03,0.89
117,0.72,0.0,1.54,1.52,1.98,0.84
118,0.75,0.0,1.49,1.54,1.98,0.88
119,0.7,0.0,1.51,1.41,2.02,0.86
120,0.68,0.0,1.29,1.25,1.9,0.67
121,0.62,0.0,1.09,1.08,1.77,0.5
122,0.6,0.0,1.02,1.04,1.62,0.42
123,0.57,0.0,1.19,1.16,1.52,0.51
124,0.56,0.0,1.34,1.26,1.44,0.57
125,0.59,0.0,1.32,1.37,1.31,0.61
126,0.57,0.0,1.24,1.32,1.33,0.68
127,0.52,0.0,1.13,1.26,1.43,0.77
128,0.47,0.0,1.06,1.12,1.6,0.8
129,0.43,0.0,1.04,0.98,1.76,0.71
130,0.43,0.0,1.02,0.93,1.82,0.66
131,0.47,0.0,1.0,0.85,1.92,0.54
132,0.52,0.0,0.82,0.79,1.96,0.53
133,0.56,0.0,0.69,0.72,2.02,0.57
134,0.56,0.0,0.58,0.77,2.07,0.66
135,0.53,0.0,0.53,0.82,2.14,0.71
136,0.5,0.0,0.46,0.89,2.23,0.72
137,0.45,0.0,0.45,0.88,2.19,0.79
138,0.43,0.0,0.47,0.91,2.15,0.83
139,0.44,0.0,0.63,0.9,2.06,0.79
140,0.46,0.0,0.74,0.84,2.03,0.71
141,0.48,0.0,0.83,0.76,1.93,0.56
142,0.48,0.0,0.76,0.69,1.85,0.56
143,0.49,0.0,0.68,0.68,1.76,0.5
144,0.5,0.0,0.59,0.7,1.76,0.52
145,0.55,0.0,0.55,0.68,1.76,0.47
146,0.57,0.0,0.55,0.68,1.83,0.52
147,0.58,0.0,0.61,0.63,1.91,0.56
148,0.55,0.0,0.58,0.61,2.01,0.61
149,0.55,0.0,0.53,0.59,2.05,0.6
150,0.55,0.0,0.48,0.58,2.09,0.62
151,0.47,0.0,0.54,0.65,2.15,0.64
152,0.36,0.0,0.58,0.69,2.25,0.68
153,0.22,0.0,0.56,0.72,2.22,0.7
154,0.18,0.0,0.46,0.69,2.15,0.73
155,0.17,0.0,0.33,0.67,2.05,0.67
156,0.19,0.0,0.45,0.67,2.02,0.62
157,0.21,0.0,0.57,0.68,1.98,0.57
158,0.21,0.0,0.77,0.71,1.96,0.56
159,0.21,0.0,0.81,0.7,2.0,0.65
160,0.2,0.0,0.89,0.72,2.07,0.78
161,0.18,0.0,0.76,0.7,2.08,0.84
162,0.17,0.0,0.58,0.66,2.05,0.77
163,0.14,0.04,0.44,0.67,2.05,0.67
164,0.13,0.04,0.54,0.65,2.08,0.65
165,0.13,0.04,0.64,0.63,2.12,0.64
166,0.17,0.0,0.68,0.54,2.13,0.58
167,0.21,0.0,0.64,0.49,2.23,0.5
168,0.15,0.0,0.6,0.53,2.33,0.44
169,0.08,0.01,0.44,0.58,2.37,0.44
170,0.01,0.02,0.32,0.63,2.29,0.44
171,0.02,0.15,0.18,0.59,2.04,0.55
172,0.03,0.23,0.18,0.56,1.84,0.6
173,0.14,0.28,0.3,0.5,1.83,0.66
174,0.22,0.15,0.4,0.47,1.97,0.61
175,0.33,0.05,0.49,0.47,2.04,0.65
176,0.34,0.0,0.47,0.55,1.97,0.77
177,0.37,0.0,0.47,0.6,1.95,0.91
178,0.39,0.0,0.42,0.56,2.0,0.99
179,0.33,0.0,0.29,0.56,2.15,0.91
180,0.23,0.0,0.26,0.64,2.19,0.71
181,0.12,0.0,0.38,0.82,2.13,0.68
182,0.08,0.0,0.52,0.99,2.02,0.75
183,0.07,0.0,0.58,1.11,1.97,0.9
184,0.08,0.0,0.56,1.01,1.89,0.85
185,0.09,0.0,0.62,0.8,1.8,0.77
186,0.09,0.0,0.63,0.54,1.58,0.71
187,0.07,0.0,0.57,0.51,1.59,0.64
188,0.06,0.04,0.46,0.5,1.58,0.61
189,0.08,0.04,0.38,0.66,1.79,0.64
190,0.09,0.04,0.34,0.75,1.87,0.74
191,0.1,0.0,0.32,0.85,1.91,0.77
192,0.14,0.0,0.32,0.68,1.84,0.82
193,0.17,0.0,0.33,0.59,1.79,0.91
194,0.21,0.0,0.27,0.45,1.74,1.01
195,0.18,0.0,0.25,0.47,1.73,1.04
196,0.17,0.0,0.2,0.47,1.65,1.04
197,0.18,0.0,0.19,0.51,1.59,1.04
198,0.2,0.0,0.21,0.67,1.55,1.07
199,0.2,0.01,0.25,0.73,1.6,1.06
200,0.19,0.02,0.34,0.86,1.73,1.1
201,0.16,0.02,0.41,0.78,1.82,0.98
202,0.15,0.01,0.42,0.8,1.84,0.89
203,0.14,0.0,0.4,0.79,1.84,0.79
204,0.09,0.01,0.48,0.72,1.85,0.69
205,0.05,0.01,0.59,0.57,1.94,0.55
206,0.0,0.08,0.73,0.47,2.0,0.52
207,0.0,0.13,0.74,0.51,2.0,0.56
208,0.0,0.15,0.76,0.57,1.99,0.64
209,0.01,0.19,0.62,0.57,2.05,0.59
210,0.01,0.2,0.55,0.55,2.12,0.57
211,0.01,0.18,0.4,0.57,2.03,0.66
212,0.01,0.07,0.37,0.58,1.85,0.74
213,0.02,0.0,0.31,0.58,1.71,0.8
214,0.02,0.0,0.29,0.54,1.64,0.68
