frame,f1,f2,f3,f4,f5,f6
1,4.78,0.0,1.05,1.46,2.98,0.71
2,4.48,0.0,0.83,1.08,2.98,0.5
3,4.29,0.0,0.73,0.89,2.96,0.42
4,3.92,0.0,0.78,1.04,2.85,0.46
5,3.55,0.0,0.87,1.22,2.76,0.46
6,3.24,0.0,0.89,1.42,2.72,0.47
7,2.83,0.0,0.82,1.53,2.52,0.52
8,2.47,0.0,0.78,1.49,2.31,0.51
9,1.97,0.05,0.77,1.48,2.0,0.58
10,1.79,0.06,0.85,1.38,1.86,0.6
11,1.67,0.08,0.84,1.38,1.78,0.66
12,1.78,0.04,0.78,1.24,1.88,0.55
13,1.95,0.03,0.7,1.14,2.01,0.47
14,2.2,0.0,0.64,1.27,2.14,0.44
15,2.44,0.0,0.63,1.45,2.24,0.5
16,2.65,0.0,0.72,1.81,2.47,0.65
17,2.7,0.0,0.72,1.95,2.7,0.81
18,2.62,0.0,0.66,2.21,2.84,0.97
19,2.54,0.0,0.48,2.25,2.86,0.97
20,2.6,0.0,0.56,2.33,2.9,0.94
21,2.95,0.0,0.74,2.04,3.1,0.93
22,3.19,0.0,0.88,1.72,3.12,0.95
23,3.27,0.0,0.93,1.43,3.14,0.98
24,3.09,0.0,1.13,1.33,3.12,0.86
25,3.12,0.0,1.27,1.2,3.26,0.69
26,3.25,0.0,1.54,1.31,3.36,0.59
27,3.44,0.0,1.63,1.5,3.32,0.65
28,3.52,0.0,1.67,1.68,3.22,0.71
29,3.57,0.0,1.68,1.63,3.1,0.8
30,3.77,0.0,1.59,1.6,3.23,0.82
31,3.96,0.0,1.61,1.56,3.34,0.88
32,4.4,0.0,1.69,1.63,3.59,0.98
33,4.73,0.0,1.82,1.75,3.76,1.14
34,5.31,0.0,1.96,2.02,4.06,1.45
35,5.54,0.0,1.87,2.16,4.24,1.58
36,5.74,0.0,2.08,2.23,4.13,1.8
37,5.79,0.0,2.07,2.09,3.95,1.75
38,5.9,0.0,2.16,1.95,3.83,1.75
39,6.09,0.0,1.98,1.8,3.83,1.56
40,6.19,0.0,1.95,1.71,3.78,1.47
41,6.23,0.0,1.86,1.67,3.72,1.42
42,6.12,0.0,1.63,1.58,3.59,1.45
43,6.09,0.0,1.42,1.56,3.6,1.49
44,5.92,0.01,1.34,1.53,3.47,1.4
45,6.02,0.01,1.37,1.55,3.63,1.24
46,6.12,0.01,1.37,1.51,3.75,1.14
47,6.42,0.0,1.3,1.46,3.97,1.11
48,6.3,0.0,1.48,1.34,3.83,1.04
49,6.45,0.0,1.68,1.28,3.99,1.08
50,6.58,0.0,1.86,1.2,4.07,1.12
51,6.81,0.0,1.77,1.26,4.17,1.15
52,6.65,0.0,1.62,1.5,3.78,1.01
53,6.48,0.0,1.54,1.62,3.46,0.94
54,6.45,0.0,1.64,1.59,3.35,0.91
55,6.52,0.0,1.72,1.41,3.5,0.87
56,6.59,0.0,1.8,1.32,3.58,0.8
57,6.73,0.0,1.79,1.35,3.78,0.83
58,6.76,0.0,1.87,1.35,3.86,0.82
59,6.92,0.0,1.86,1.33,4.14,0.85
60,6.93,0.0,1.76,1.37,4.39,0.92
61,7.06,0.0,1.64,1.34,4.7,0.98
62,7.04,0.0,1.64,1.27,4.78,1.02
63,7.08,0.0,1.69,1.16,4.78,1.0
64,6.77,0.0,1.79,1.07,4.42,1.06
65,6.4,0.0,1.8,1.09,4.04,1.03
66,6.02,0.0,1.91,1.09,3.68,1.03
67,6.03,0.0,1.89,1.16,3.67,1.08
68,6.16,0.0,1.88,1.22,3.74,1.17
69,6.18,0.0,1.75,1.33,3.72,1.22
70,6.17,0.0,1.68,1.35,3.71,1.26
71,6.21,0.0,1.61,1.54,3.76,1.28
72,6.17,0.0,1.53,1.62,3.75,1.21
73,6.19,0.0,1.44,1.73,3.78,1.03
74,6.18,0.0,1.4,1.68,3.69,0.98
75,6.38,0.0,1.45,1.69,3.75,0.97
76,6.43,0.0,1.49,1.7,3.58,0.96
77,6.44,0.0,1.5,1.7,3.49,0.89
78,6.45,0.0,1.5,1.71,3.42,0.9
79,6.65,0.0,1.61,1.7,3.62,0.91
80,6.81,0.0,1.66,1.66,3.79,0.92
81,6.99,0.0,1.7,1.67,3.95,0.95
82,7.19,0.0,1.62,1.69,4.07,0.94
83,7.33,0.0,1.68,1.77,4.18,0.98
84,7.29,0.0,1.77,1.81,4.24,0.98
85,7.12,0.0,1.87,1.82,4.25,0.99
86,6.95,0.0,1.9,1.84,4.19,0.98
87,7.06,0.0,1.94,1.88,4.3,0.97
88,7.0,0.0,2.0,1.87,4.31,1.0
89,7.11,0.0,1.99,1.83,4.33,1.02
90,7.15,0.0,1.92,1.77,4.3,1.02
91,7.29,0.0,1.82,1.76,4.33,1.01
92,7.57,0.0,1.75,1.78,4.6,0.99
93,7.74,0.0,1.71,1.83,4.7,1.01
94,7.86,0.0,1.63,1.81,4.84,1.09
95,7.64,0.0,1.68,1.78,4.7,1.18
96,7.36,0.0,1.59,1.78,4.42,1.15
97,7.14,0.0,1.54,1.84,4.07,1.07
98,7.06,0.0,1.49,1.8,3.8,0.99
99,7.22,0.0,1.48,1.74,3.98,1.02
100,7.39,0.0,1.49,1.64,4.12,0.99
101,7.54,0.0,1.48,1.62,4.15,1.08
102,7.55,0.0,1.55,1.64,3.99,1.09
103,7.54,0.0,1.63,1.66,3.93,1.07
104,7.34,0.0,1.66,1.71,3.8,0.92
105,7.16,0.0,1.58,1.74,3.66,0.85
106,7.07,0.0,1.48,1.77,3.61,0.81
107,7.18,0.0,1.35,1.82,3.81,0.95
108,7.26,0.0,1.39,1.77,4.0,1.02
109,7.34,0.0,1.52,1.88,4.26,1.09
110,7.41,0.0,1.67,1.87,4.42,1.01
111,7.46,0.0,1.78,1.94,4.55,1.01
112,7.57,0.0,1.76,1.87,4.75,1.08
113,7.58,0.0,1.69,1.84,4.76,1.25
114,7.65,0.0,1.56,1.81,4.8,1.42
115,7.27,0.0,1.59,1.84,4.4,1.44
116,6.92,0.0,1.61,1.9,4.18,1.33
117,6.65,0.0,1.65,1.95,4.04,1.24
118,6.66,0.0,1.59,1.96,4.12,1.21
119,6.63,0.0,1.62,1.89,3.92,1.19
120,6.71,0.0,1.46,2.09,3.82,1.3
121,6.7,0.0,1.34,2.06,3.7,1.27
122,6.82,0.0,1.13,2.06,3.85,1.27
