w0,w1,w2,isc
0.20758040340282927,0.003481303540700885,-0.5101322263856809,0.5732015915762733
0.07236184787458909,0.008373928207925168,-0.03215560807364698,-0.35699574954871993
-0.05843734743401207,-0.12517152537114937,0.2907681657503195,0.1481456535203779
-0.03461191301822483,-0.012771995555949087,0.1263095955339837,0.10507624394926318
0.5360875946275341,0.7644661563999984,-0.13336929305360148,-0.10033111053482276
-0.02616558374534605,-0.02128439983470759,-0.05823637763732951,-0.08245561697115777
-0.20335087185855083,-0.10714358106437913,-0.010271264899483703,-0.07099998222547307
0.10034119790299283,-0.08516805678609275,-0.16964632843008592,-0.0602832212123122
0.6128752192520728,-0.5733726712673379,-0.021574276572522706,-0.03725140122978951
0.011948715796518366,0.08367186766529461,0.3926940148579291,-0.014541172942517985
-0.0070720339169033815,-5.642455324396163e-05,-0.06438248007277061,0.061181505853584915
0.24526222108536389,0.10903389871372435,-0.2846610970491484,0.05172787763892792
-0.22504886120533651,-0.075606679946651,0.3001609033096581,-0.0006879438456503802
-0.31064084038722584,-0.06361373618831885,0.245378321782403,0.018564268996623057
-0.08108132213547346,0.13402618447608436,0.19534275280148156,0.008650074777631796
0.12916701566794245,-0.06923204878794711,-0.39387527330633604,0.040414948078751296
0.03466054974851315,0.018085363258804405,-0.06864382997055862,0.03393796800457772
